time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-12 09:30:00-04:00,MLTrader,f00d12185ef542c5a3fa39e113d76056,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,1072b397a3734e4199c67c29f6013cae,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,487.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,f00d12185ef542c5a3fa39e113d76056,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,73.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,3da1629f31664718bfb38c1244a2d69f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,3da1629f31664718bfb38c1244a2d69f,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,348.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,fd24519732fe4712b907f29710e78cc8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,1a2898db2aed4c7fab7cf31776461bd4,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,73.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,23b9bcd74be54decba6a7924a4427e1f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,23b9bcd74be54decba6a7924a4427e1f,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,472.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,3c496d4a88154af792fd06f48d83128b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,3c496d4a88154af792fd06f48d83128b,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,722.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,1343af201f21429493e545d9fd22b975,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,1343af201f21429493e545d9fd22b975,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,1090.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,b2b138c36dca47ba86b617c49e6b653d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,b2b138c36dca47ba86b617c49e6b653d,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1621.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,66dbbe983d5b4f5eb20a49c6e4f94d26,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,66dbbe983d5b4f5eb20a49c6e4f94d26,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,2498.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,6eebd198333d464686a3b383000b953b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,6eebd198333d464686a3b383000b953b,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,3695.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,109c8bfff6fb4c1a93f9ae0f5aca9a30,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,332b2e218a244c13a93983a9638aaaec,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f1b39169d2eb4d7fb4c9b73d0208da6c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,11f39f12744a46a7b7390d31feaa686f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,62f4749cb3ff47d7a2b7d2d7f2350037,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,752b632a728f4d0d9ce1c58e6474b666,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1f9436e20c754e1b845601fc043b83a5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4b4602f8267048db86363cf1cd27045e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2eeae7e9688e4183bdb2daa58e48cff1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6e767d02a107429b801a890e42391ff1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7d5252f940e74230bc1f6bbb247bf9a5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d1e92bd28ace4cb7b366df231a095f59,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,4ec4765a278f4c149292495d0f0447f6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0cdbdb2fc86d45d68cb30b4482ce99e5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,78f2afc0a2334afd9a6bcb4e2facecc1,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1e11539200254deb9f3f4cc85db83e0a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,78f2afc0a2334afd9a6bcb4e2facecc1,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,10446.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,1e11539200254deb9f3f4cc85db83e0a,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,5419.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,6eef85fd0d334e4385cbcf5b44a86503,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-11 09:30:00-04:00,MLTrader,1afb8176e5b64cf29110f0d9b90676b9,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,5419.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,a675c8a16306451ea484a31490152fd3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,a675c8a16306451ea484a31490152fd3,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,635.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,3bb7dddb08b94bcbb089d6aff5d7a99e,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,3b9d5018dd874587b155e762c08d4335,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,2fa3e88c72594f7e9335a8dbbfb2a2df,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,3ccbf9024d784894a49ff732e550f11a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,2fa3e88c72594f7e9335a8dbbfb2a2df,SPY,sell,market,fill,1,day,0.0,1,stock,543.989990234375,635.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,3ccbf9024d784894a49ff732e550f11a,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,316.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,25821e0e8dfa401390853ba576609349,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,25821e0e8dfa401390853ba576609349,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,787.0,0.0
2024-09-18 09:30:00-04:00,MLTrader,7c438e712f6e4baf80ef6082392f9440,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-18 09:30:00-04:00,MLTrader,83072e90e5e84d39af207446fb0078a8,SPY,buy,stop,fill,1,day,0.0,1,stock,571.1894897460937,316.0,0.0
2024-09-25 09:30:00-04:00,MLTrader,5ee03916fb0f492db7341160bcac7fcf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-25 09:30:00-04:00,MLTrader,431f0e0bcbc945ffac5c77017168bf0f,SPY,buy,stop,fill,1,day,0.0,1,stock,574.5179718017579,787.0,0.0
2024-10-22 09:30:00-04:00,MLTrader,da107580a0b84f2b949583ae65b4ef9f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-22 09:30:00-04:00,MLTrader,da107580a0b84f2b949583ae65b4ef9f,SPY,sell,market,fill,1,gtc,0.0,1,stock,581.260009765625,567.0,0.0
